split,label,filename,ext,path,width,height,mode,new_split,dest_filename,dest_path
validate,cancer,Lung MRI (761).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (761).png,409,328,RGBA,val,validate__Lung MRI (761).png,..\dataset_split\val\cancer\validate__Lung MRI (761).png
validate,cancer,Lung MRI (1043).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (1043).png,377,320,RGBA,val,validate__Lung MRI (1043).png,..\dataset_split\val\cancer\validate__Lung MRI (1043).png
validate,no_cancer,LUNG MRI NC (109).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (109).png,438,338,RGBA,val,validate__LUNG MRI NC (109).png,..\dataset_split\val\no_cancer\validate__LUNG MRI NC (109).png
validate,no_cancer,LUNG MRI NC (150).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (150).png,512,512,RGBA,val,validate__LUNG MRI NC (150).png,..\dataset_split\val\no_cancer\validate__LUNG MRI NC (150).png
validate,no_cancer,LUNG MRI NC (73).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (73).png,441,341,RGBA,val,validate__LUNG MRI NC (73).png,..\dataset_split\val\no_cancer\validate__LUNG MRI NC (73).png
validate,no_cancer,LUNG MRI NC (426).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (426).png,512,512,RGBA,val,validate__LUNG MRI NC (426).png,..\dataset_split\val\no_cancer\validate__LUNG MRI NC (426).png
validate,cancer,Lung MRI (1339).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (1339).png,369,313,RGBA,val,validate__Lung MRI (1339).png,..\dataset_split\val\cancer\validate__Lung MRI (1339).png
validate,cancer,Lung MRI (1118).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (1118).png,483,357,RGBA,val,validate__Lung MRI (1118).png,..\dataset_split\val\cancer\validate__Lung MRI (1118).png
train,no_cancer,LUNG MRI-NC (439).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (439).png,512,512,RGBA,val,train__LUNG MRI-NC (439).png,..\dataset_split\val\no_cancer\train__LUNG MRI-NC (439).png
validate,cancer,Lung MRI (910).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (910).png,372,249,RGBA,val,validate__Lung MRI (910).png,..\dataset_split\val\cancer\validate__Lung MRI (910).png
train,no_cancer,LUNG MRI-NC (313).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (313).png,512,512,RGBA,val,train__LUNG MRI-NC (313).png,..\dataset_split\val\no_cancer\train__LUNG MRI-NC (313).png
validate,cancer,Lung MRI (1018).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (1018).png,428,309,RGBA,val,validate__Lung MRI (1018).png,..\dataset_split\val\cancer\validate__Lung MRI (1018).png
validate,no_cancer,LUNG MRI NC (46).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (46).png,940,627,RGB,val,validate__LUNG MRI NC (46).png,..\dataset_split\val\no_cancer\validate__LUNG MRI NC (46).png
train,no_cancer,LUNG MRI-NC (687).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (687).png,512,512,RGBA,val,train__LUNG MRI-NC (687).png,..\dataset_split\val\no_cancer\train__LUNG MRI-NC (687).png
train,cancer,Lung MRI (1080).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (1080).png,512,512,RGBA,val,train__Lung MRI (1080).png,..\dataset_split\val\cancer\train__Lung MRI (1080).png
train,cancer,Lung MRI (1108).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (1108).png,512,512,RGBA,val,train__Lung MRI (1108).png,..\dataset_split\val\cancer\train__Lung MRI (1108).png
validate,no_cancer,LUNG MRI NC (178).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (178).png,512,512,RGBA,val,validate__LUNG MRI NC (178).png,..\dataset_split\val\no_cancer\validate__LUNG MRI NC (178).png
train,no_cancer,LUNG MRI-NC (532).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (532).png,512,512,RGBA,val,train__LUNG MRI-NC (532).png,..\dataset_split\val\no_cancer\train__LUNG MRI-NC (532).png
train,cancer,Lung MRI (270).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (270).png,381,284,RGBA,val,train__Lung MRI (270).png,..\dataset_split\val\cancer\train__Lung MRI (270).png
validate,no_cancer,LUNG MRI NC (47).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (47).png,940,627,RGB,val,validate__LUNG MRI NC (47).png,..\dataset_split\val\no_cancer\validate__LUNG MRI NC (47).png
train,no_cancer,LUNG MRI-NC (1257).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (1257).png,512,512,RGBA,val,train__LUNG MRI-NC (1257).png,..\dataset_split\val\no_cancer\train__LUNG MRI-NC (1257).png
validate,cancer,Lung MRI (1358).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (1358).png,434,319,RGBA,val,validate__Lung MRI (1358).png,..\dataset_split\val\cancer\validate__Lung MRI (1358).png
train,cancer,Lung MRI (23).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (23).png,416,242,RGBA,val,train__Lung MRI (23).png,..\dataset_split\val\cancer\train__Lung MRI (23).png
validate,cancer,Lung MRI (757).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (757).png,443,260,RGBA,val,validate__Lung MRI (757).png,..\dataset_split\val\cancer\validate__Lung MRI (757).png
validate,cancer,Lung MRI (1373).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (1373).png,175,152,RGBA,val,validate__Lung MRI (1373).png,..\dataset_split\val\cancer\validate__Lung MRI (1373).png
validate,no_cancer,LUNG MRI NC (125).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (125).png,393,270,RGBA,val,validate__LUNG MRI NC (125).png,..\dataset_split\val\no_cancer\validate__LUNG MRI NC (125).png
train,cancer,Lung MRI (341).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (341).png,325,241,RGBA,val,train__Lung MRI (341).png,..\dataset_split\val\cancer\train__Lung MRI (341).png
validate,cancer,Lung MRI (825).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (825).png,364,224,RGBA,val,validate__Lung MRI (825).png,..\dataset_split\val\cancer\validate__Lung MRI (825).png
validate,no_cancer,LUNG MRI NC (409).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (409).png,512,512,RGBA,val,validate__LUNG MRI NC (409).png,..\dataset_split\val\no_cancer\validate__LUNG MRI NC (409).png
validate,no_cancer,LUNG MRI NC (442).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (442).png,512,512,RGBA,val,validate__LUNG MRI NC (442).png,..\dataset_split\val\no_cancer\validate__LUNG MRI NC (442).png
train,no_cancer,LUNG MRI-NC (688).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (688).png,512,512,RGBA,val,train__LUNG MRI-NC (688).png,..\dataset_split\val\no_cancer\train__LUNG MRI-NC (688).png
train,no_cancer,LUNG MRI-NC (211).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (211).png,512,512,RGBA,val,train__LUNG MRI-NC (211).png,..\dataset_split\val\no_cancer\train__LUNG MRI-NC (211).png
train,no_cancer,LUNG MRI-NC (720).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (720).png,512,512,RGBA,val,train__LUNG MRI-NC (720).png,..\dataset_split\val\no_cancer\train__LUNG MRI-NC (720).png
validate,no_cancer,LUNG MRI NC (56).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (56).png,800,577,RGB,val,validate__LUNG MRI NC (56).png,..\dataset_split\val\no_cancer\validate__LUNG MRI NC (56).png
train,no_cancer,LUNG MRI-NC (805).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (805).png,512,512,RGBA,val,train__LUNG MRI-NC (805).png,..\dataset_split\val\no_cancer\train__LUNG MRI-NC (805).png
train,cancer,Lung MRI (349).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (349).png,380,231,RGBA,val,train__Lung MRI (349).png,..\dataset_split\val\cancer\train__Lung MRI (349).png
train,no_cancer,LUNG MRI-NC (1308).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (1308).png,512,512,RGBA,val,train__LUNG MRI-NC (1308).png,..\dataset_split\val\no_cancer\train__LUNG MRI-NC (1308).png
validate,no_cancer,LUNG MRI NC (458).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (458).png,512,512,RGBA,val,validate__LUNG MRI NC (458).png,..\dataset_split\val\no_cancer\validate__LUNG MRI NC (458).png
validate,no_cancer,LUNG MRI NC (159).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (159).png,512,512,RGBA,val,validate__LUNG MRI NC (159).png,..\dataset_split\val\no_cancer\validate__LUNG MRI NC (159).png
validate,cancer,Lung MRI (1209).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (1209).png,460,355,RGBA,val,validate__Lung MRI (1209).png,..\dataset_split\val\cancer\validate__Lung MRI (1209).png
train,no_cancer,LUNG MRI-NC (1271).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (1271).png,512,512,RGBA,val,train__LUNG MRI-NC (1271).png,..\dataset_split\val\no_cancer\train__LUNG MRI-NC (1271).png
train,no_cancer,LUNG MRI-NC (69).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (69).png,512,512,RGBA,val,train__LUNG MRI-NC (69).png,..\dataset_split\val\no_cancer\train__LUNG MRI-NC (69).png
train,cancer,Lung MRI (191).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (191).png,424,302,RGBA,val,train__Lung MRI (191).png,..\dataset_split\val\cancer\train__Lung MRI (191).png
train,cancer,Lung MRI (57).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (57).png,396,296,RGBA,val,train__Lung MRI (57).png,..\dataset_split\val\cancer\train__Lung MRI (57).png
train,cancer,Lung MRI (78).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (78).png,338,258,RGBA,val,train__Lung MRI (78).png,..\dataset_split\val\cancer\train__Lung MRI (78).png
validate,no_cancer,LUNG MRI NC (134).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (134).png,629,491,RGBA,val,validate__LUNG MRI NC (134).png,..\dataset_split\val\no_cancer\validate__LUNG MRI NC (134).png
train,cancer,Lung MRI (779).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (779).png,512,512,RGBA,val,train__Lung MRI (779).png,..\dataset_split\val\cancer\train__Lung MRI (779).png
validate,no_cancer,LUNG MRI NC (312).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (312).png,512,512,RGBA,val,validate__LUNG MRI NC (312).png,..\dataset_split\val\no_cancer\validate__LUNG MRI NC (312).png
validate,cancer,Lung MRI (1159).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (1159).png,482,329,RGBA,val,validate__Lung MRI (1159).png,..\dataset_split\val\cancer\validate__Lung MRI (1159).png
train,no_cancer,LUNG MRI-NC (406).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (406).png,512,512,RGBA,val,train__LUNG MRI-NC (406).png,..\dataset_split\val\no_cancer\train__LUNG MRI-NC (406).png
train,no_cancer,LUNG MRI-NC (289).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (289).png,512,512,RGBA,val,train__LUNG MRI-NC (289).png,..\dataset_split\val\no_cancer\train__LUNG MRI-NC (289).png
train,no_cancer,LUNG MRI-NC (1057).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (1057).png,512,512,RGBA,val,train__LUNG MRI-NC (1057).png,..\dataset_split\val\no_cancer\train__LUNG MRI-NC (1057).png
train,no_cancer,LUNG MRI-NC (791).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (791).png,512,512,RGBA,val,train__LUNG MRI-NC (791).png,..\dataset_split\val\no_cancer\train__LUNG MRI-NC (791).png
validate,cancer,Lung MRI (1090).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (1090).png,388,284,RGBA,val,validate__Lung MRI (1090).png,..\dataset_split\val\cancer\validate__Lung MRI (1090).png
validate,cancer,Lung MRI (983).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (983).png,448,287,RGBA,val,validate__Lung MRI (983).png,..\dataset_split\val\cancer\validate__Lung MRI (983).png
validate,no_cancer,LUNG MRI NC (208).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (208).png,512,512,RGBA,val,validate__LUNG MRI NC (208).png,..\dataset_split\val\no_cancer\validate__LUNG MRI NC (208).png
validate,cancer,Lung MRI (811).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (811).png,410,313,RGBA,val,validate__Lung MRI (811).png,..\dataset_split\val\cancer\validate__Lung MRI (811).png
train,cancer,Lung MRI (71).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (71).png,393,320,RGBA,val,train__Lung MRI (71).png,..\dataset_split\val\cancer\train__Lung MRI (71).png
train,cancer,Lung MRI (1082).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (1082).png,512,512,RGBA,val,train__Lung MRI (1082).png,..\dataset_split\val\cancer\train__Lung MRI (1082).png
train,cancer,Lung MRI (295).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (295).png,386,248,RGBA,val,train__Lung MRI (295).png,..\dataset_split\val\cancer\train__Lung MRI (295).png
validate,cancer,Lung MRI (850).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (850).png,431,296,RGBA,val,validate__Lung MRI (850).png,..\dataset_split\val\cancer\validate__Lung MRI (850).png
validate,no_cancer,LUNG MRI NC (103).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (103).png,453,425,RGBA,val,validate__LUNG MRI NC (103).png,..\dataset_split\val\no_cancer\validate__LUNG MRI NC (103).png
train,cancer,Lung MRI (733).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (733).png,512,512,RGBA,val,train__Lung MRI (733).png,..\dataset_split\val\cancer\train__Lung MRI (733).png
train,no_cancer,LUNG MRI-NC (508).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (508).png,512,512,RGBA,val,train__LUNG MRI-NC (508).png,..\dataset_split\val\no_cancer\train__LUNG MRI-NC (508).png
train,cancer,Lung MRI (581).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (581).png,456,354,RGBA,val,train__Lung MRI (581).png,..\dataset_split\val\cancer\train__Lung MRI (581).png
validate,cancer,Lung MRI (1292).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (1292).png,450,329,RGBA,val,validate__Lung MRI (1292).png,..\dataset_split\val\cancer\validate__Lung MRI (1292).png
train,no_cancer,LUNG MRI-NC (729).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (729).png,512,512,RGBA,val,train__LUNG MRI-NC (729).png,..\dataset_split\val\no_cancer\train__LUNG MRI-NC (729).png
train,no_cancer,LUNG MRI-NC (681).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (681).png,512,512,RGBA,val,train__LUNG MRI-NC (681).png,..\dataset_split\val\no_cancer\train__LUNG MRI-NC (681).png
validate,cancer,Lung MRI (1016).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (1016).png,401,221,RGBA,val,validate__Lung MRI (1016).png,..\dataset_split\val\cancer\validate__Lung MRI (1016).png
train,no_cancer,LUNG MRI-NC (222).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (222).png,512,512,RGBA,val,train__LUNG MRI-NC (222).png,..\dataset_split\val\no_cancer\train__LUNG MRI-NC (222).png
validate,no_cancer,LUNG MRI NC (285).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (285).png,512,512,RGBA,val,validate__LUNG MRI NC (285).png,..\dataset_split\val\no_cancer\validate__LUNG MRI NC (285).png
validate,cancer,Lung MRI (846).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (846).png,409,224,RGBA,val,validate__Lung MRI (846).png,..\dataset_split\val\cancer\validate__Lung MRI (846).png
validate,cancer,Lung MRI (1397).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (1397).png,512,512,RGBA,val,validate__Lung MRI (1397).png,..\dataset_split\val\cancer\validate__Lung MRI (1397).png
validate,no_cancer,LUNG MRI NC (306).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (306).png,512,512,RGBA,val,validate__LUNG MRI NC (306).png,..\dataset_split\val\no_cancer\validate__LUNG MRI NC (306).png
train,no_cancer,LUNG MRI-NC (420).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (420).png,512,512,RGBA,val,train__LUNG MRI-NC (420).png,..\dataset_split\val\no_cancer\train__LUNG MRI-NC (420).png
train,cancer,Lung MRI (454).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (454).png,419,329,RGBA,val,train__Lung MRI (454).png,..\dataset_split\val\cancer\train__Lung MRI (454).png
validate,cancer,Lung MRI (1084).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (1084).png,426,255,RGBA,val,validate__Lung MRI (1084).png,..\dataset_split\val\cancer\validate__Lung MRI (1084).png
validate,cancer,Lung MRI (1076).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (1076).png,393,263,RGBA,val,validate__Lung MRI (1076).png,..\dataset_split\val\cancer\validate__Lung MRI (1076).png
train,no_cancer,LUNG MRI-NC (647).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (647).png,512,512,RGBA,val,train__LUNG MRI-NC (647).png,..\dataset_split\val\no_cancer\train__LUNG MRI-NC (647).png
train,cancer,Lung MRI (399).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (399).png,421,246,RGBA,val,train__Lung MRI (399).png,..\dataset_split\val\cancer\train__Lung MRI (399).png
train,no_cancer,LUNG MRI-NC (743).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (743).png,512,512,RGBA,val,train__LUNG MRI-NC (743).png,..\dataset_split\val\no_cancer\train__LUNG MRI-NC (743).png
train,no_cancer,LUNG MRI-NC (633).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (633).png,512,512,RGBA,val,train__LUNG MRI-NC (633).png,..\dataset_split\val\no_cancer\train__LUNG MRI-NC (633).png
validate,no_cancer,LUNG MRI NC (121).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (121).png,538,419,RGBA,val,validate__LUNG MRI NC (121).png,..\dataset_split\val\no_cancer\validate__LUNG MRI NC (121).png
validate,cancer,Lung MRI (1120).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (1120).png,406,256,RGBA,val,validate__Lung MRI (1120).png,..\dataset_split\val\cancer\validate__Lung MRI (1120).png
train,cancer,Lung MRI (740).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (740).png,512,512,RGBA,val,train__Lung MRI (740).png,..\dataset_split\val\cancer\train__Lung MRI (740).png
validate,no_cancer,LUNG MRI NC (147).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (147).png,512,512,RGBA,val,validate__LUNG MRI NC (147).png,..\dataset_split\val\no_cancer\validate__LUNG MRI NC (147).png
train,no_cancer,LUNG MRI-NC (158).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (158).png,512,512,RGBA,val,train__LUNG MRI-NC (158).png,..\dataset_split\val\no_cancer\train__LUNG MRI-NC (158).png
validate,cancer,Lung MRI (1285).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (1285).png,397,286,RGBA,val,validate__Lung MRI (1285).png,..\dataset_split\val\cancer\validate__Lung MRI (1285).png
train,cancer,Lung MRI (962).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (962).png,512,512,RGBA,val,train__Lung MRI (962).png,..\dataset_split\val\cancer\train__Lung MRI (962).png
train,cancer,Lung MRI (377).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (377).png,464,328,RGBA,val,train__Lung MRI (377).png,..\dataset_split\val\cancer\train__Lung MRI (377).png
train,cancer,Lung MRI (175).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (175).png,416,318,RGBA,val,train__Lung MRI (175).png,..\dataset_split\val\cancer\train__Lung MRI (175).png
train,cancer,Lung MRI (795).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (795).png,512,512,RGBA,val,train__Lung MRI (795).png,..\dataset_split\val\cancer\train__Lung MRI (795).png
train,cancer,Lung MRI (942).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (942).png,512,512,RGBA,val,train__Lung MRI (942).png,..\dataset_split\val\cancer\train__Lung MRI (942).png
