group_id,path,source_dataset,raw_folder,filename,canonical_label,subtype,is_labeled,is_synthetic_source,corrupt,width,height,aspect_ratio,phash,phash_int,ahash,md5,case_key,group_root,group_size,label_conflict,group_sources,cross_dataset_duplicate,split_group,split,fold
747,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\Normal case (127).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,Normal case (127).jpg,Normal,Normal,True,False,False,512,512,1.0,81367ee0294fd69a,9310768780865951386,00003e5a7f7e3800,e58b0045c983f1dd84caa89335771552,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal::127,2500,5,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal|CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal::25,trainval,3
748,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\Normal case (128).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,Normal case (128).jpg,Normal,Normal,True,False,False,512,512,1.0,81367ee8294dd69a,9310768815225558682,00003e5a7f7e1800,006e50add470316a5d1a7fff11de337b,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal::128,2501,5,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal|CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal::25,trainval,3
749,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\Normal case (129).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,Normal case (129).jpg,Normal,Normal,True,False,False,512,512,1.0,81377ee8294dd692,9311050290202269330,00083e5a7f7e1800,5fefbdc86a73078e751dc3353badb94d,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal::129,2502,10,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal|CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal::25,trainval,3
750,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\Normal case (131).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,Normal case (131).jpg,Normal,Normal,True,False,False,512,512,1.0,94636ba63459d3c5,10692508301894734789,00007c5e7e7e1800,40516e473d15608eca1b8410a975c651,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal::131,2504,5,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal|CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal::26,trainval,1
751,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\Normal case (132).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,Normal case (132).jpg,Normal,Normal,True,False,False,512,512,1.0,904b6ba63439db87,10397522526299872135,00007c5e7e7e0000,92b0956664c1dfd4204b2097df0efb4a,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal::132,2505,5,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal|CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal::26,trainval,1
752,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\Normal case (133).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,Normal case (133).jpg,Normal,Normal,True,False,False,512,512,1.0,90596fa634399bc5,10401467574020316101,00007c7e7e7e0000,450f6a6a1435521221cbdb9fc75e6e96,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal::133,2506,5,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal|CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal::26,trainval,1
753,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\Normal case (135).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,Normal case (135).jpg,Normal,Normal,True,False,False,512,512,1.0,d0632f94b4dac38d,15015897898319266701,00003c7e7e7e1800,751f223793f27ad6752e79f82a384ac2,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal::135,2508,10,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal|CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal::27,trainval,2
754,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\Normal case (136).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,Normal case (136).jpg,Normal,Normal,True,False,False,512,512,1.0,d0622f94b4dacb8d,15015616423342558093,00003c7e7e7e1800,c6bb4a62fb92e1de431b5bfcc34d4f66,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal::136,2509,10,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal|CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal::27,trainval,2
755,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\Normal case (139).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,Normal case (139).jpg,Normal,Normal,True,False,False,512,512,1.0,90632f94b4dacb8d,10404211879891880845,00003c7e7e7e1800,26d9b8fe72ec5a771fa06ac5e1e3293e,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal::139,2512,5,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal|CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal::27,trainval,2
756,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\Normal case (140).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,Normal case (140).jpg,Normal,Normal,True,False,False,512,512,1.0,90636f94b45acbc5,10404282248627669957,00003c7e7e7e1800,2a3bab0e7db894eac21284c9e4a5861b,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal::140,2513,15,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal|CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal::28,trainval,1
757,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\Normal case (146).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,Normal case (146).jpg,Normal,Normal,True,False,False,512,512,1.0,90676b94b45ac3cd,10405403750487999437,00003c7e7e7e1800,32a12b3f277bbc357d59a729353d01ac,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal::146,2519,5,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal|CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal::29,trainval,3
758,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\Normal case (147).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,Normal case (147).jpg,Normal,Normal,True,False,False,512,512,1.0,94676b94b45ac3c5,10693634126639711173,00003c7e7e7e1800,ef7614045cb1d88169c55b7d3dfa9bef,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal::147,2520,5,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal|CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal::29,trainval,3
759,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\Normal case (150).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,Normal case (150).jpg,Normal,Normal,True,False,False,512,512,1.0,d4676b94b45ac3c1,15305320145067099073,00003c7e7e7e1800,dea533521cc84f4c5b3b87e945e41502,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal::150,2523,5,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal|CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal::30,trainval,2
760,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\Normal case (153).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,Normal case (153).jpg,Normal,Normal,True,False,False,512,512,1.0,94676bb53458c3c5,10693634266226017221,00003c7e7e7e1800,fda17cb4404df99ed5a2f9028a16d86d,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal::153,2526,15,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal|CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal::30,trainval,2
761,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\Normal case (156).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,Normal case (156).jpg,Normal,Normal,True,False,False,512,512,1.0,d4676bb43458c3c5,15305320280358437829,00003c7e7e7e1800,4cfcbb9a8211e7528e34bf3f58078740,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal::156,2529,5,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal|CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal::31,trainval,2
762,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\Normal case (157).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,Normal case (157).jpg,Normal,Normal,True,False,False,512,512,1.0,94736bb53458c3c5,10697011965946545093,00003c5e7e7e1800,1a125802031b47286ef1e86a1cc05b7f,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal::157,2530,5,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal|CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal::31,trainval,2
763,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\Normal case (158).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,Normal case (158).jpg,Normal,Normal,True,False,False,512,512,1.0,d4951ada3d69c0e5,15318179232206143717,003c7edbff7e0000,f703fd2fdda538e25db274aa7d9b0a8e,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal::158,2531,5,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal|CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal::31,trainval,2
764,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\Normal case (159).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,Normal case (159).jpg,Normal,Normal,True,False,False,512,512,1.0,c4173afa706dc296,14129827203200696982,00047efbff7e0000,bdc165bb3edb40d7d3d9ae64d8713761,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal::159,2532,5,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal|CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal::31,trainval,2
765,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\Normal case (162).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,Normal case (162).jpg,Normal,Normal,True,False,False,512,512,1.0,d4161afa696dc296,15282432048341303958,00047edbff7e0000,73e23f443de7a96ae94208b439031c6a,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal::162,2535,5,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal|CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal::32,trainval,2
766,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\Normal case (163).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,Normal case (163).jpg,Normal,Normal,True,False,False,512,512,1.0,d4161afa396dc296,15282432047535997590,00047edbff7e0000,d380c3070f45632bbd16b832fc4e394a,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal::163,2536,5,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal|CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal::32,trainval,2
767,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\Normal case (164).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,Normal case (164).jpg,Normal,Normal,True,False,False,512,512,1.0,d4141afa396dc696,15281869097582577302,000c7edbff7e0000,d0ba391129bcb0c776156a9bb85060b3,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal::164,2537,5,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal|CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal::32,trainval,2
768,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\Normal case (165).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,Normal case (165).jpg,Normal,Normal,True,False,False,512,512,1.0,94141bfa786dc2f4,10670184179723780852,003c7edbff7e0000,e5f30bb8d34f955905b08813d0e4a43d,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal::165,2538,5,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal|CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal::33,trainval,1
769,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\Normal case (166).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,Normal case (166).jpg,Normal,Normal,True,False,False,512,512,1.0,d4141bfa7969c0f4,15281870198167683316,003c7edbff7e0000,09b3c5403a70542a3cc8b54d8cffaca0,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal::166,2539,5,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal|CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal::33,trainval,1
770,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\Normal case (167).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,Normal case (167).jpg,Normal,Normal,True,False,False,512,512,1.0,d4151afa3d69c0f4,15282150572626133236,003c7edbff7e0000,49ed3defb92347f5beb6e90e121a159c,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal::167,2540,5,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal|CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal::33,trainval,1
771,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\Normal case (168).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/normal,Normal case (168).jpg,Normal,Normal,True,False,False,512,512,1.0,d1622aafbd18c2cb,15087668635924742859,00007effff7e0000,194fe803cabc8edaf0994733bc8a95b8,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal::168,2541,5,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal|CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/normal::33,trainval,1
